  143   18   7    1.775E-13 1.803E-13 1.884E-13 2.039E-13 2.259E-13 2.557E-13 2.917E-13 3.329E-13 3.784E-13 4.277E-13 4.806E-13 5.366E-13 8.547E-13 1.213E-12 1.965E-12 2.701E-12 3.396E-12 4.053E-12 4.674E-12 4.973E-12 5.264E-12 5.826E-12 6.363E-12 1.055E-11 1.287E-11
  144   18   8    3.818E-13 3.884E-13 4.052E-13 4.329E-13 4.679E-13 5.135E-13 5.680E-13 6.299E-13 6.979E-13 7.710E-13 8.485E-13 9.299E-13 1.378E-12 1.862E-12 2.831E-12 3.723E-12 4.514E-12 5.212E-12 5.833E-12 6.119E-12 6.391E-12 6.896E-12 7.358E-12 1.058E-11 1.223E-11
  145   18   9    9.949E-13 1.014E-12 1.058E-12 1.126E-12 1.206E-12 1.307E-12 1.426E-12 1.557E-12 1.697E-12 1.845E-12 1.999E-12 2.156E-12 2.966E-12 3.761E-12 5.209E-12 6.481E-12 7.635E-12 8.705E-12 9.710E-12 1.019E-11 1.066E-11 1.155E-11 1.240E-11 1.855E-11 2.155E-11
  146   18  10    1.623E-12 1.664E-12 1.742E-12 1.839E-12 1.930E-12 2.034E-12 2.153E-12 2.285E-12 2.426E-12 2.574E-12 2.726E-12 2.882E-12 3.669E-12 4.421E-12 5.747E-12 6.852E-12 7.787E-12 8.600E-12 9.326E-12 9.663E-12 9.985E-12 1.059E-11 1.116E-11 1.537E-11 1.764E-11
  147   18  11    4.463E-12 4.579E-12 4.789E-12 5.044E-12 5.286E-12 5.567E-12 5.885E-12 6.226E-12 6.581E-12 6.942E-12 7.306E-12 7.668E-12 9.384E-12 1.089E-11 1.340E-11 1.548E-11 1.732E-11 1.898E-11 2.049E-11 2.119E-11 2.187E-11 2.313E-11 2.427E-11 3.160E-11 3.445E-11
  148   18  12    5.074E-12 5.262E-12 5.551E-12 5.836E-12 5.996E-12 6.125E-12 6.253E-12 6.389E-12 6.534E-12 6.683E-12 6.837E-12 6.993E-12 7.769E-12 8.516E-12 9.935E-12 1.128E-11 1.256E-11 1.376E-11 1.488E-11 1.541E-11 1.592E-11 1.689E-11 1.780E-11 2.425E-11 2.751E-11
  149   18  13    1.666E-11 1.723E-11 1.808E-11 1.887E-11 1.943E-11 2.004E-11 2.070E-11 2.140E-11 2.210E-11 2.279E-11 2.346E-11 2.411E-11 2.699E-11 2.930E-11 3.288E-11 3.568E-11 3.803E-11 4.004E-11 4.176E-11 4.252E-11 4.323E-11 4.449E-11 4.557E-11 5.090E-11 5.176E-11
  150   18  14    1.283E-11 1.348E-11 1.440E-11 1.525E-11 1.555E-11 1.558E-11 1.552E-11 1.544E-11 1.538E-11 1.534E-11 1.533E-11 1.536E-11 1.589E-11 1.690E-11 1.962E-11 2.261E-11 2.550E-11 2.815E-11 3.055E-11 3.164E-11 3.268E-11 3.458E-11 3.627E-11 4.671E-11 5.107E-11
  151   18  15    5.008E-11 5.253E-11 5.549E-11 5.741E-11 5.814E-11 5.882E-11 5.956E-11 6.034E-11 6.111E-11 6.184E-11 6.253E-11 6.318E-11 6.575E-11 6.753E-11 6.996E-11 7.174E-11 7.318E-11 7.434E-11 7.523E-11 7.559E-11 7.588E-11 7.631E-11 7.657E-11 7.488E-11 7.123E-11
  152   18  16    4.086E-11 4.385E-11 4.780E-11 5.186E-11 5.367E-11 5.435E-11 5.456E-11 5.466E-11 5.480E-11 5.504E-11 5.539E-11 5.584E-11 5.930E-11 6.374E-11 7.287E-11 8.098E-11 8.779E-11 9.339E-11 9.796E-11 9.991E-11 1.017E-10 1.047E-10 1.072E-10 1.175E-10 1.185E-10
  153   18  17    1.046E-10 1.141E-10 1.230E-10 1.265E-10 1.257E-10 1.243E-10 1.230E-10 1.219E-10 1.210E-10 1.201E-10 1.194E-10 1.187E-10 1.162E-10 1.146E-10 1.130E-10 1.127E-10 1.129E-10 1.132E-10 1.134E-10 1.134E-10 1.133E-10 1.129E-10 1.123E-10 1.021E-10 9.275E-11
  154   19   1    3.484E-17 3.898E-17 4.474E-17 5.908E-17 9.254E-17 1.480E-16 2.229E-16 3.167E-16 4.313E-16 5.701E-16 7.373E-16 9.374E-16 2.608E-15 5.850E-15 1.873E-14 4.031E-14 6.847E-14 1.005E-13 1.342E-13 1.512E-13 1.680E-13 2.011E-13 2.329E-13 4.659E-13 5.822E-13
  155   19   2    2.105E-16 2.289E-16 2.564E-16 3.226E-16 4.668E-16 6.999E-16 1.010E-15 1.394E-15 1.858E-15 2.411E-15 3.068E-15 3.844E-15 1.003E-14 2.133E-14 6.319E-14 1.295E-13 2.131E-13 3.059E-13 4.018E-13 4.496E-13 4.968E-13 5.887E-13 6.763E-13 1.330E-12 1.704E-12
  156   19   3    8.909E-16 9.441E-16 1.032E-15 1.238E-15 1.651E-15 2.295E-15 3.139E-15 4.168E-15 5.390E-15 6.826E-15 8.501E-15 1.044E-14 2.509E-14 4.998E-14 1.352E-13 2.626E-13 4.183E-13 5.887E-13 7.635E-13 8.505E-13 9.364E-13 1.104E-12 1.263E-12 2.416E-12 2.987E-12
  157   19   4    3.275E-15 3.410E-15 3.664E-15 4.248E-15 5.334E-15 6.975E-15 9.084E-15 1.161E-14 1.457E-14 1.797E-14 2.186E-14 2.628E-14 5.735E-14 1.052E-13 2.499E-13 4.441E-13 6.656E-13 8.977E-13 1.130E-12 1.244E-12 1.356E-12 1.573E-12 1.780E-12 3.372E-12 4.316E-12
  158   19   5    1.043E-14 1.074E-14 1.139E-14 1.286E-14 1.539E-14 1.909E-14 2.376E-14 2.931E-14 3.570E-14 4.296E-14 5.114E-14 6.027E-14 1.214E-13 2.091E-13 4.546E-13 7.627E-13 1.100E-12 1.443E-12 1.778E-12 1.941E-12 2.099E-12 2.403E-12 2.688E-12 4.693E-12 5.679E-12
  159   19   6    3.124E-14 3.193E-14 3.361E-14 3.724E-14 4.313E-14 5.146E-14 6.181E-14 7.388E-14 8.757E-14 1.028E-13 1.196E-13 1.381E-13 2.532E-13 4.026E-13 7.713E-13 1.184E-12 1.603E-12 2.014E-12 2.409E-12 2.601E-12 2.788E-12 3.149E-12 3.494E-12 6.245E-12 7.895E-12
  160   19   7    8.008E-14 8.158E-14 8.543E-14 9.314E-14 1.046E-13 1.204E-13 1.396E-13 1.619E-13 1.869E-13 2.145E-13 2.446E-13 2.771E-13 4.728E-13 7.139E-13 1.276E-12 1.871E-12 2.452E-12 2.998E-12 3.502E-12 3.740E-12 3.967E-12 4.394E-12 4.788E-12 7.497E-12 8.841E-12
  161   19   8    2.108E-13 2.146E-13 2.243E-13 2.424E-13 2.676E-13 3.010E-13 3.410E-13 3.864E-13 4.365E-13 4.906E-13 5.483E-13 6.094E-13 9.527E-13 1.335E-12 2.125E-12 2.886E-12 3.600E-12 4.269E-12 4.900E-12 5.204E-12 5.500E-12 6.073E-12 6.621E-12 1.095E-11 1.340E-11
  162   19   9    4.355E-13 4.444E-13 4.642E-13 4.966E-13 5.363E-13 5.865E-13 6.459E-13 7.128E-13 7.860E-13 8.645E-13 9.476E-13 1.035E-12 1.512E-12 2.023E-12 3.037E-12 3.962E-12 4.776E-12 5.490E-12 6.122E-12 6.413E-12 6.688E-12 7.201E-12 7.671E-12 1.098E-11 1.270E-11
  163   19  10    1.094E-12 1.118E-12 1.168E-12 1.246E-12 1.336E-12 1.446E-12 1.573E-12 1.713E-12 1.863E-12 2.020E-12 2.183E-12 2.349E-12 3.198E-12 4.024E-12 5.510E-12 6.801E-12 7.962E-12 9.034E-12 1.004E-11 1.052E-11 1.099E-11 1.188E-11 1.273E-11 1.896E-11 2.205E-11
  164   19  11    1.739E-12 1.788E-12 1.875E-12 1.985E-12 2.086E-12 2.200E-12 2.327E-12 2.466E-12 2.614E-12 2.769E-12 2.928E-12 3.089E-12 3.904E-12 4.679E-12 6.039E-12 7.163E-12 8.109E-12 8.927E-12 9.652E-12 9.988E-12 1.031E-11 1.091E-11 1.148E-11 1.570E-11 1.801E-11
  165   19  12    4.649E-12 4.784E-12 5.014E-12 5.301E-12 5.571E-12 5.876E-12 6.213E-12 6.572E-12 6.945E-12 7.323E-12 7.702E-12 8.078E-12 9.851E-12 1.140E-11 1.395E-11 1.604E-11 1.787E-11 1.952E-11 2.102E-11 2.172E-11 2.239E-11 2.364E-11 2.479E-11 3.216E-11 3.509E-11
  166   19  13    5.200E-12 5.403E-12 5.701E-12 6.004E-12 6.187E-12 6.335E-12 6.478E-12 6.624E-12 6.776E-12 6.931E-12 7.089E-12 7.247E-12 8.033E-12 8.785E-12 1.020E-11 1.154E-11 1.280E-11 1.399E-11 1.509E-11 1.562E-11 1.612E-11 1.708E-11 1.797E-11 2.438E-11 2.767E-11
  167   19  14    1.675E-11 1.738E-11 1.828E-11 1.918E-11 1.983E-11 2.050E-11 2.121E-11 2.194E-11 2.267E-11 2.339E-11 2.409E-11 2.477E-11 2.773E-11 3.011E-11 3.374E-11 3.658E-11 3.894E-11 4.095E-11 4.267E-11 4.343E-11 4.414E-11 4.540E-11 4.648E-11 5.189E-11 5.284E-11
  168   19  15    1.257E-11 1.324E-11 1.412E-11 1.494E-11 1.526E-11 1.532E-11 1.529E-11 1.522E-11 1.517E-11 1.514E-11 1.513E-11 1.516E-11 1.567E-11 1.667E-11 1.939E-11 2.237E-11 2.526E-11 2.791E-11 3.030E-11 3.140E-11 3.244E-11 3.434E-11 3.604E-11 4.660E-11 5.113E-11
  169   19  16    4.970E-11 5.232E-11 5.541E-11 5.764E-11 5.865E-11 5.950E-11 6.036E-11 6.121E-11 6.205E-11 6.284E-11 6.358E-11 6.427E-11 6.703E-11 6.894E-11 7.151E-11 7.335E-11 7.481E-11 7.597E-11 7.685E-11 7.719E-11 7.748E-11 7.789E-11 7.814E-11 7.635E-11 7.272E-11
  170   19  17    3.825E-11 4.117E-11 4.484E-11 4.854E-11 5.026E-11 5.096E-11 5.123E-11 5.139E-11 5.159E-11 5.188E-11 5.227E-11 5.277E-11 5.643E-11 6.107E-11 7.057E-11 7.903E-11 8.616E-11 9.204E-11 9.688E-11 9.895E-11 1.008E-10 1.041E-10 1.068E-10 1.187E-10 1.208E-10
  171   19  18    1.072E-10 1.172E-10 1.265E-10 1.306E-10 1.302E-10 1.291E-10 1.279E-10 1.268E-10 1.258E-10 1.249E-10 1.241E-10 1.233E-10 1.205E-10 1.186E-10 1.165E-10 1.158E-10 1.158E-10 1.159E-10 1.159E-10 1.158E-10 1.156E-10 1.151E-10 1.144E-10 1.035E-10 9.387E-11
  172   20   1    1.444E-17 1.639E-17 1.915E-17 3.006E-17 5.290E-17 8.445E-17 1.235E-16 1.711E-16 2.291E-16 2.998E-16 3.860E-16 4.907E-16 1.402E-15 3.278E-15 1.133E-14 2.579E-14 4.559E-14 6.891E-14 9.404E-14 1.069E-13 1.197E-13 1.451E-13 1.697E-13 3.567E-13 4.611E-13
  173   20   2    8.849E-17 9.747E-17 1.108E-16 1.591E-16 2.562E-16 3.886E-16 5.510E-16 7.466E-16 9.821E-16 1.266E-15 1.607E-15 2.016E-15 5.442E-15 1.215E-14 3.948E-14 8.685E-14 1.506E-13 2.251E-13 3.052E-13 3.462E-13 3.873E-13 4.688E-13 5.481E-13 1.155E-12 1.470E-12
  174   20   3    3.836E-16 4.113E-16 4.559E-16 6.034E-16 8.851E-16 1.262E-15 1.719E-15 2.261E-15 2.902E-15 3.661E-15 4.556E-15 5.607E-15 1.387E-14 2.870E-14 8.302E-14 1.692E-13 2.791E-13 4.031E-13 5.332E-13 5.987E-13 6.640E-13 7.922E-13 9.159E-13 1.866E-12 2.413E-12
  175   20   4    1.424E-15 1.498E-15 1.628E-15 2.026E-15 2.747E-15 3.697E-15 4.835E-15 6.169E-15 7.724E-15 9.534E-15 1.163E-14 1.405E-14 3.202E-14 6.187E-14 1.615E-13 3.080E-13 4.865E-13 6.822E-13 8.843E-13 9.855E-13 1.086E-12 1.282E-12 1.471E-12 2.875E-12 3.596E-12
  176   20   5    4.755E-15 4.935E-15 5.291E-15 6.306E-15 8.057E-15 1.033E-14 1.301E-14 1.612E-14 1.969E-14 2.376E-14 2.840E-14 3.365E-14 7.009E-14 1.251E-13 2.871E-13 4.997E-13 7.395E-13 9.899E-13 1.241E-12 1.364E-12 1.486E-12 1.723E-12 1.951E-12 3.748E-12 4.835E-12
  177   20   6    1.406E-14 1.447E-14 1.536E-14 1.770E-14 2.151E-14 2.639E-14 3.211E-14 3.868E-14 4.613E-14 5.455E-14 6.398E-14 7.449E-14 1.441E-13 2.426E-13 5.118E-13 8.424E-13 1.199E-12 1.558E-12 1.909E-12 2.079E-12 2.245E-12 2.562E-12 2.861E-12 5.003E-12 6.087E-12
  178   20   7    3.952E-14 4.049E-14 4.274E-14 4.812E-14 5.645E-14 6.692E-14 7.907E-14 9.283E-14 1.082E-13 1.253E-13 1.441E-13 1.646E-13 2.919E-13 4.552E-13 8.507E-13 1.284E-12 1.719E-12 2.141E-12 2.545E-12 2.741E-12 2.932E-12 3.302E-12 3.658E-12 6.542E-12 8.312E-12
  179   20   8    9.644E-14 9.871E-14 1.039E-13 1.146E-13 1.301E-13 1.492E-13 1.713E-13 1.962E-13 2.238E-13 2.541E-13 2.871E-13 3.227E-13 5.361E-13 7.966E-13 1.394E-12 2.016E-12 2.614E-12 3.169E-12 3.680E-12 3.919E-12 4.148E-12 4.577E-12 4.972E-12 7.717E-12 9.113E-12
  180   20   9    2.425E-13 2.483E-13 2.609E-13 2.848E-13 3.170E-13 3.560E-13 4.004E-13 4.497E-13 5.034E-13 5.613E-13 6.230E-13 6.881E-13 1.053E-12 1.456E-12 2.279E-12 3.061E-12 3.786E-12 4.461E-12 5.096E-12 5.401E-12 5.699E-12 6.274E-12 6.826E-12 1.124E-11 1.378E-11
  181   20  10    4.854E-13 4.987E-13 5.246E-13 5.651E-13 6.136E-13 6.711E-13 7.363E-13 8.085E-13 8.868E-13 9.706E-13 1.059E-12 1.152E-12 1.658E-12 2.198E-12 3.255E-12 4.203E-12 5.026E-12 5.740E-12 6.367E-12 6.654E-12 6.925E-12 7.429E-12 7.889E-12 1.115E-11 1.288E-11
  182   20  11    1.176E-12 1.210E-12 1.274E-12 1.368E-12 1.473E-12 1.595E-12 1.730E-12 1.877E-12 2.033E-12 2.196E-12 2.364E-12 2.536E-12 3.414E-12 4.263E-12 5.778E-12 7.083E-12 8.249E-12 9.323E-12 1.033E-11 1.081E-11 1.128E-11 1.217E-11 1.302E-11 1.930E-11 2.245E-11
  183   20  12    1.839E-12 1.905E-12 2.013E-12 2.138E-12 2.251E-12 2.374E-12 2.510E-12 2.656E-12 2.812E-12 2.974E-12 3.141E-12 3.310E-12 4.162E-12 4.968E-12 6.364E-12 7.501E-12 8.443E-12 9.248E-12 9.959E-12 1.029E-11 1.060E-11 1.119E-11 1.174E-11 1.587E-11 1.817E-11
  184   20  13    4.764E-12 4.941E-12 5.227E-12 5.553E-12 5.852E-12 6.177E-12 6.527E-12 6.895E-12 7.276E-12 7.662E-12 8.048E-12 8.432E-12 1.024E-11 1.182E-11 1.439E-11 1.650E-11 1.834E-11 1.999E-11 2.149E-11 2.219E-11 2.286E-11 2.411E-11 2.525E-11 3.259E-11 3.551E-11
  185   20  14    5.301E-12 5.552E-12 5.910E-12 6.217E-12 6.389E-12 6.532E-12 6.676E-12 6.828E-12 6.986E-12 7.148E-12 7.314E-12 7.480E-12 8.298E-12 9.070E-12 1.050E-11 1.183E-11 1.308E-11 1.425E-11 1.534E-11 1.585E-11 1.635E-11 1.730E-11 1.818E-11 2.454E-11 2.786E-11
  186   20  15    1.665E-11 1.744E-11 1.856E-11 1.955E-11 2.025E-11 2.095E-11 2.168E-11 2.243E-11 2.317E-11 2.391E-11 2.462E-11 2.531E-11 2.836E-11 3.079E-11 3.451E-11 3.739E-11 3.979E-11 4.182E-11 4.355E-11 4.432E-11 4.503E-11 4.629E-11 4.737E-11 5.265E-11 5.350E-11
  187   20  16    1.235E-11 1.314E-11 1.416E-11 1.489E-11 1.506E-11 1.505E-11 1.498E-11 1.490E-11 1.485E-11 1.482E-11 1.482E-11 1.485E-11 1.538E-11 1.639E-11 1.911E-11 2.210E-11 2.499E-11 2.765E-11 3.004E-11 3.115E-11 3.219E-11 3.410E-11 3.581E-11 4.645E-11 5.107E-11
  188   20  17    4.899E-11 5.219E-11 5.610E-11 5.858E-11 5.961E-11 6.047E-11 6.133E-11 6.219E-11 6.303E-11 6.384E-11 6.461E-11 6.533E-11 6.824E-11 7.028E-11 7.304E-11 7.501E-11 7.658E-11 7.784E-11 7.880E-11 7.918E-11 7.949E-11 7.996E-11 8.025E-11 7.870E-11 7.518E-11
  189   20  18    3.599E-11 3.934E-11 4.356E-11 4.668E-11 4.772E-11 4.805E-11 4.817E-11 4.827E-11 4.845E-11 4.874E-11 4.915E-11 4.967E-11 5.344E-11 5.821E-11 6.800E-11 7.672E-11 8.407E-11 9.015E-11 9.515E-11 9.730E-11 9.925E-11 1.026E-10 1.054E-10 1.180E-10 1.205E-10
  190   20  19    1.094E-10 1.215E-10 1.338E-10 1.382E-10 1.371E-10 1.353E-10 1.337E-10 1.322E-10 1.309E-10 1.298E-10 1.288E-10 1.279E-10 1.246E-10 1.224E-10 1.200E-10 1.191E-10 1.188E-10 1.186E-10 1.184E-10 1.182E-10 1.180E-10 1.174E-10 1.165E-10 1.048E-10 9.486E-11
  191   21   1    4.393E-17 4.821E-17 5.217E-17 5.832E-17 6.630E-17 7.736E-17 9.243E-17 1.125E-16 1.386E-16 1.720E-16 2.143E-16 2.670E-16 7.563E-16 1.832E-15 6.876E-15 1.682E-14 3.154E-14 5.001E-14 7.102E-14 8.214E-14 9.351E-14 1.167E-13 1.399E-13 3.360E-13 4.501E-13
  192   21   2    1.957E-16 2.154E-16 2.335E-16 2.607E-16 2.953E-16 3.426E-16 4.063E-16 4.898E-16 5.973E-16 7.331E-16 9.025E-16 1.111E-15 2.964E-15 6.823E-15 2.376E-14 5.546E-14 1.009E-13 1.566E-13 2.190E-13 2.516E-13 2.848E-13 3.518E-13 4.183E-13 9.631E-13 1.290E-12
  193   21   3    5.963E-16 6.602E-16 7.176E-16 8.003E-16 9.021E-16 1.039E-15 1.219E-15 1.453E-15 1.748E-15 2.114E-15 2.563E-15 3.106E-15 7.669E-15 1.650E-14 5.200E-14 1.139E-13 1.990E-13 3.008E-13 4.131E-13 4.716E-13 5.309E-13 6.505E-13 7.695E-13 1.754E-12 2.323E-12
  194   21   4    1.669E-15 1.855E-15 2.020E-15 2.251E-15 2.525E-15 2.886E-15 3.356E-15 3.950E-15 4.688E-15 5.586E-15 6.665E-15 7.944E-15 1.803E-14 3.587E-14 9.972E-14 2.002E-13 3.290E-13 4.762E-13 6.332E-13 7.135E-13 7.941E-13 9.546E-13 1.112E-12 2.413E-12 3.234E-12
  195   21   5    4.331E-15 4.839E-15 5.285E-15 5.877E-15 6.557E-15 7.436E-15 8.559E-15 9.959E-15 1.167E-14 1.371E-14 1.612E-14 1.894E-14 3.995E-14 7.451E-14 1.875E-13 3.516E-13 5.510E-13 7.708E-13 1.000E-12 1.116E-12 1.231E-12 1.460E-12 1.683E-12 3.462E-12 4.476E-12
  196   21   6    1.080E-14 1.210E-14 1.324E-14 1.472E-14 1.636E-14 1.843E-14 2.102E-14 2.419E-14 2.797E-14 3.242E-14 3.756E-14 4.344E-14 8.461E-14 1.464E-13 3.257E-13 5.578E-13 8.184E-13 1.091E-12 1.365E-12 1.501E-12 1.636E-12 1.900E-12 2.157E-12 4.336E-12 5.793E-12
  197   21   7    2.515E-14 2.832E-14 3.106E-14 3.441E-14 3.798E-14 4.241E-14 4.788E-14 5.446E-14 6.221E-14 7.116E-14 8.137E-14 9.284E-14 1.697E-13 2.782E-13 5.722E-13 9.301E-13 1.314E-12 1.702E-12 2.082E-12 2.267E-12 2.447E-12 2.797E-12 3.129E-12 5.671E-12 7.110E-12
  198   21   8    5.777E-14 6.525E-14 7.174E-14 7.952E-14 8.755E-14 9.721E-14 1.088E-13 1.225E-13 1.383E-13 1.561E-13 1.760E-13 1.979E-13 3.350E-13 5.109E-13 9.336E-13 1.393E-12 1.853E-12 2.299E-12 2.728E-12 2.936E-12 3.140E-12 3.539E-12 3.926E-12 7.299E-12 9.586E-12
  199   21   9    1.217E-13 1.379E-13 1.517E-13 1.672E-13 1.824E-13 2.003E-13 2.216E-13 2.464E-13 2.745E-13 3.060E-13 3.406E-13 3.781E-13 6.052E-13 8.830E-13 1.519E-12 2.179E-12 2.813E-12 3.403E-12 3.947E-12 4.203E-12 4.449E-12 4.912E-12 5.344E-12 8.562E-12 1.041E-11
  200   21  10    2.662E-13 3.025E-13 3.340E-13 3.692E-13 4.025E-13 4.405E-13 4.842E-13 5.335E-13 5.882E-13 6.478E-13 7.117E-13 7.794E-13 1.161E-12 1.582E-12 2.440E-12 3.251E-12 4.002E-12 4.705E-12 5.370E-12 5.692E-12 6.008E-12 6.624E-12 7.222E-12 1.235E-11 1.561E-11
  201   21  11    4.949E-13 5.627E-13 6.206E-13 6.794E-13 7.309E-13 7.881E-13 8.533E-13 9.263E-13 1.006E-12 1.093E-12 1.184E-12 1.280E-12 1.807E-12 2.369E-12 3.471E-12 4.461E-12 5.324E-12 6.076E-12 6.740E-12 7.046E-12 7.337E-12 7.883E-12 8.389E-12 1.229E-11 1.465E-11
  202   21  12    1.082E-12 1.234E-12 1.368E-12 1.508E-12 1.628E-12 1.755E-12 1.895E-12 2.045E-12 2.206E-12 2.373E-12 2.547E-12 2.724E-12 3.628E-12 4.499E-12 6.049E-12 7.383E-12 8.581E-12 9.695E-12 1.075E-11 1.126E-11 1.176E-11 1.273E-11 1.366E-11 2.103E-11 2.512E-11
  203   21  13    1.667E-12 1.901E-12 2.100E-12 2.280E-12 2.413E-12 2.547E-12 2.692E-12 2.847E-12 3.011E-12 3.181E-12 3.355E-12 3.532E-12 4.413E-12 5.242E-12 6.675E-12 7.842E-12 8.814E-12 9.654E-12 1.041E-11 1.076E-11 1.110E-11 1.175E-11 1.236E-11 1.747E-11 2.061E-11
  204   21  14    3.974E-12 4.544E-12 5.057E-12 5.553E-12 5.929E-12 6.297E-12 6.678E-12 7.070E-12 7.470E-12 7.873E-12 8.275E-12 8.671E-12 1.053E-11 1.214E-11 1.476E-11 1.692E-11 1.881E-11 2.054E-11 2.214E-11 2.290E-11 2.363E-11 2.501E-11 2.631E-11 3.539E-11 3.957E-11
  205   21  15    4.517E-12 5.165E-12 5.726E-12 6.159E-12 6.397E-12 6.592E-12 6.778E-12 6.964E-12 7.150E-12 7.337E-12 7.522E-12 7.706E-12 8.574E-12 9.370E-12 1.082E-11 1.216E-11 1.343E-11 1.463E-11 1.578E-11 1.634E-11 1.688E-11 1.793E-11 1.893E-11 2.679E-11 3.119E-11
  206   21  16    1.335E-11 1.531E-11 1.712E-11 1.869E-11 1.968E-11 2.056E-11 2.141E-11 2.225E-11 2.307E-11 2.386E-11 2.463E-11 2.537E-11 2.857E-11 3.112E-11 3.499E-11 3.798E-11 4.048E-11 4.265E-11 4.454E-11 4.541E-11 4.622E-11 4.771E-11 4.905E-11 5.719E-11 5.985E-11
  207   21  17    1.001E-11 1.149E-11 1.282E-11 1.374E-11 1.407E-11 1.421E-11 1.426E-11 1.429E-11 1.432E-11 1.435E-11 1.440E-11 1.447E-11 1.510E-11 1.615E-11 1.890E-11 2.193E-11 2.490E-11 2.768E-11 3.023E-11 3.142E-11 3.255E-11 3.468E-11 3.662E-11 4.975E-11 5.600E-11
  208   21  18    3.985E-11 4.602E-11 5.183E-11 5.607E-11 5.796E-11 5.932E-11 6.049E-11 6.158E-11 6.260E-11 6.356E-11 6.446E-11 6.529E-11 6.863E-11 7.095E-11 7.402E-11 7.613E-11 7.779E-11 7.917E-11 8.032E-11 8.082E-11 8.128E-11 8.208E-11 8.276E-11 8.553E-11 8.436E-11
  209   21  19    2.805E-11 3.234E-11 3.681E-11 4.021E-11 4.171E-11 4.253E-11 4.306E-11 4.349E-11 4.393E-11 4.443E-11 4.500E-11 4.566E-11 4.988E-11 5.494E-11 6.521E-11 7.443E-11 8.235E-11 8.907E-11 9.475E-11 9.726E-11 9.958E-11 1.037E-10 1.073E-10 1.267E-10 1.329E-10
  210   21  20    9.634E-11 1.143E-10 1.309E-10 1.393E-10 1.397E-10 1.386E-10 1.372E-10 1.359E-10 1.347E-10 1.336E-10 1.327E-10 1.318E-10 1.285E-10 1.262E-10 1.236E-10 1.225E-10 1.222E-10 1.223E-10 1.225E-10 1.225E-10 1.226E-10 1.225E-10 1.224E-10 1.169E-10 1.093E-10
  211   22   1    2.113E-17 2.333E-17 2.532E-17 2.844E-17 3.248E-17 3.804E-17 4.561E-17 5.573E-17 6.902E-17 8.621E-17 1.081E-16 1.358E-16 4.016E-16 1.015E-15 4.102E-15 1.065E-14 2.093E-14 3.444E-14 5.036E-14 5.896E-14 6.785E-14 8.620E-14 1.049E-13 2.654E-13 3.610E-13
  212   22   2    9.425E-17 1.044E-16 1.135E-16 1.273E-16 1.448E-16 1.687E-16 2.009E-16 2.433E-16 2.984E-16 3.688E-16 4.576E-16 5.680E-16 1.590E-15 3.836E-15 1.450E-14 3.612E-14 6.920E-14 1.120E-13 1.619E-13 1.888E-13 2.166E-13 2.740E-13 3.326E-13 8.494E-13 1.162E-12
  213   22   3    2.911E-16 3.238E-16 3.528E-16 3.953E-16 4.479E-16 5.182E-16 6.112E-16 7.321E-16 8.863E-16 1.080E-15 1.319E-15 1.612E-15 4.165E-15 9.352E-15 3.160E-14 7.303E-14 1.330E-13 2.076E-13 2.926E-13 3.376E-13 3.837E-13 4.778E-13 5.725E-13 1.380E-12 1.874E-12
  214   22   4    8.188E-16 9.141E-16 9.979E-16 1.116E-15 1.258E-15 1.445E-15 1.688E-15 2.000E-15 2.390E-15 2.871E-15 3.457E-15 4.160E-15 9.955E-15 2.085E-14 6.320E-14 1.355E-13 2.341E-13 3.525E-13 4.840E-13 5.528E-13 6.230E-13 7.654E-13 9.082E-13 2.128E-12 2.856E-12
  215   22   5    2.162E-15 2.423E-15 2.651E-15 2.963E-15 3.328E-15 3.797E-15 4.397E-15 5.152E-15 6.081E-15 7.206E-15 8.549E-15 1.013E-14 2.240E-14 4.357E-14 1.168E-13 2.290E-13 3.709E-13 5.324E-13 7.049E-13 7.933E-13 8.822E-13 1.060E-12 1.236E-12 2.729E-12 3.693E-12
  216   22   6    5.411E-15 6.086E-15 6.668E-15 7.433E-15 8.301E-15 9.398E-15 1.078E-14 1.249E-14 1.457E-14 1.705E-14 1.995E-14 2.332E-14 4.817E-14 8.815E-14 2.151E-13 3.947E-13 6.094E-13 8.444E-13 1.089E-12 1.212E-12 1.335E-12 1.579E-12 1.818E-12 3.759E-12 4.895E-12
  217   22   7    1.293E-14 1.459E-14 1.603E-14 1.786E-14 1.988E-14 2.238E-14 2.547E-14 2.921E-14 3.367E-14 3.888E-14 4.488E-14 5.171E-14 9.902E-14 1.688E-13 3.662E-13 6.157E-13 8.914E-13 1.177E-12 1.462E-12 1.604E-12 1.744E-12 2.020E-12 2.288E-12 4.600E-12 6.177E-12
  218   22   8    2.949E-14 3.338E-14 3.669E-14 4.074E-14 4.503E-14 5.024E-14 5.659E-14 6.420E-14 7.311E-14 8.339E-14 9.505E-14 1.081E-13 1.949E-13 3.156E-13 6.358E-13 1.017E-12 1.421E-12 1.824E-12 2.217E-12 2.407E-12 2.593E-12 2.953E-12 3.295E-12 5.935E-12 7.458E-12
